,knode_name,stochastic,observed,subj,node,tag,depends,hidden,subj_idx,trial,rt,response,gain,loss,sure,mean,std,2.5q,25q,50q,75q,97.5q,mc err,map
z_subj_trans.26,z_subj_trans,True,False,True,z_subj_trans.26,(),['subj_idx'],True,26,,,,,,,,,,,,,,,-0.21423252922695601
z_subj_trans.27,z_subj_trans,True,False,True,z_subj_trans.27,(),['subj_idx'],True,27,,,,,,,,,,,,,,,-0.7411579205068768
z_subj_trans.28,z_subj_trans,True,False,True,z_subj_trans.28,(),['subj_idx'],True,28,,,,,,,,,,,,,,,-0.4647276606694549
z_subj_trans.29,z_subj_trans,True,False,True,z_subj_trans.29,(),['subj_idx'],True,29,,,,,,,,,,,,,,,-0.7493888082769466
z_subj_trans.30,z_subj_trans,True,False,True,z_subj_trans.30,(),['subj_idx'],True,30,,,,,,,,,,,,,,,-0.6658831247572411
z_subj_trans.31,z_subj_trans,True,False,True,z_subj_trans.31,(),['subj_idx'],True,31,,,,,,,,,,,,,,,-0.25113347515558426
z_subj_trans.32,z_subj_trans,True,False,True,z_subj_trans.32,(),['subj_idx'],True,32,,,,,,,,,,,,,,,-0.16114703698815597
z_subj_trans.33,z_subj_trans,True,False,True,z_subj_trans.33,(),['subj_idx'],True,33,,,,,,,,,,,,,,,-0.19062246012128886
z_subj_trans.34,z_subj_trans,True,False,True,z_subj_trans.34,(),['subj_idx'],True,34,,,,,,,,,,,,,,,-0.1321931701311698
z_subj_trans.35,z_subj_trans,True,False,True,z_subj_trans.35,(),['subj_idx'],True,35,,,,,,,,,,,,,,,-0.07557360178114524
